olympus_id,created_at,created_by,updated_at,updated_by,cusip,isin,sedol,occ_symbol,issuer_olympus_id,ultimate_issuer_olympus_id,description,quote_currency,round_lot,price_factor,minimum_piece,coupon,maturity,ticker,amount_outstanding,market_sector_description,maturity_type,collateral_type,issue_date,first_settle_date,days_to_settle,figi,asset_type,price
697365,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,13323NAA0,US13323NAA00,BP4V0D6,,1728187,2202805,CNR 8.75 08/01/28 144A,USD,1000,0.01,2000,8.75,8/1/2028,CNR,710000000,Corp,CALLABLE,SR SECURED,7/25/2022,7/25/2022,2,BBG018R3ZT67,Bond,82.79
697533,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,65473QBG7,US65473QBG73,BD72Q01,,908758,908758,NI 3.95 03/30/48,USD,1000,0.01,2000,3.95,3/30/2048,NI,750000000,Corp,CALLABLE,SR UNSECURED,9/14/2017,9/14/2017,2,BBG00HMS3J29,Bond,89.62
697791,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,161175CC6,US161175CC60,BMBP1C6,,1583318,6603291,CHTR 4.4 12/01/61,USD,1000,0.01,2000,4.4,12/1/2061,CHTR,1400000000,Corp,CALLABLE,SR SECURED,6/2/2021,6/2/2021,2,BBG0113H0SM9,Bond,93.69
698045,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,536797AG8,US536797AG85,BM9BQR6,,47046,47046,LAD 3.875 06/01/29 144A,USD,1000,0.01,2000,3.875,6/1/2029,LAD,800000000,Corp,CALLABLE,SR UNSECURED,5/27/2021,5/27/2021,2,BBG0113MDTV2,Bond,92.84
698057,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,88632QAE3,US88632QAE35,BN2QTP4,,1998281,7211445,TIBX 6.5 03/31/29 144A,USD,1000,0.01,2000,6.5,3/31/2029,TIBX,4000000000,Corp,CALLABLE,SR SECURED,9/30/2022,9/30/2022,2,BBG019LX2T70,Bond,74.54
698065,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,23345MAB3,US23345MAB37,BLN9LB8,,4381456,4381456,DTMINC 4.375 06/15/31 144A,USD,1000,0.01,2000,4.375,6/15/2031,DTMINC,1000000000,Corp,CALLABLE,COMPANY GUARNT,6/9/2021,6/9/2021,2,BBG0113S2FW0,Bond,81.87
698155,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,87264ACX1,US87264ACX19,BN72M47,,6584542,5478862,TMUS 5.8 09/15/62,USD,1000,0.01,2000,5.8,9/15/2062,TMUS,750000000,Corp,CALLABLE,COMPANY GUARNT,9/15/2022,9/15/2022,2,BBG019LVKGJ9,Bond,83.44
698158,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,04621WAD2,US04621WAD20,BN0THH3,,31107,3818286,AGO 3.15 06/15/31,USD,1000,0.01,2000,3.15,6/15/2031,AGO,500000000,Corp,CALLABLE,COMPANY GUARNT,5/26/2021,5/26/2021,2,BBG0113QS362,Bond,88.6
698221,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,68622TAB7,US68622TAB70,BMV1L02,,3479480,4372911,OGN 5.125 04/30/31 144A,USD,1000,0.01,200000,5.125,4/30/2031,OGN,2000000000,Corp,CALLABLE,SR UNSECURED,4/21/2021,4/21/2021,2,BBG00ZXBR868,Bond,104.31
698229,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,92343VFW9,US92343VFW90,BMXT869,,5439843,5439843,VZ 2.987 10/30/56,USD,1000,0.01,2000,2.987,10/30/2056,VZ,3651154000,Corp,CALLABLE,SR UNSECURED,5/3/2021,5/3/2021,2,BBG00ZXC1SB4,Bond,84.54
698339,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,91911KAN2,US91911KAN28,BF032J6,,4535988,4535988,BHCCN 5.5 11/01/25 144A,USD,1000,0.01,2000,5.5,11/1/2025,BHCCN,1680000000,Corp,CALLABLE,SR SECURED,10/17/2017,10/17/2017,2,BBG00HVVD0Y7,Bond,75.82
698381,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,,XS0834641358,B87DTJ9,,667423,3056665,MET 3.5 09/30/26 GMTN,GBP,1000,0.01,100000,3.5,9/30/2026,MET,500000000,Corp,AT MATURITY,SECURED,9/27/2012,9/27/2012,2,BBG003DKCB97,Bond,104.49
698417,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,45174HBE6,US45174HBE62,BJQ1ZZ9,,909903,1560714,IHRT 5.25 08/15/27 144A,USD,1000,0.01,2000,5.25,8/15/2027,IHRT,750000000,Corp,CALLABLE,SR SECURED,8/7/2019,8/7/2019,2,BBG00PWLXGY3,Bond,64.74
698520,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,31428XCC8,XS2337253319,BP2NDR9,,5439935,5439935,FDX 0.95 05/04/33,EUR,1000,0.01,100000,0.95,5/4/2033,FDX,650000000,Corp,CALLABLE,COMPANY GUARNT,5/4/2021,5/4/2021,2,BBG0105TCL54,Bond,66.98
698574,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,69121KAF1,US69121KAF12,BNDM348,,3392481,3392481,OBDC 2.625 01/15/27,USD,1000,0.01,2000,2.625,1/15/2027,OBDC,500000000,Corp,CALLABLE,SR UNSECURED,4/26/2021,4/26/2021,2,BBG0105VS9Y7,Bond,95.93
698593,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,161175BK9,US161175BK95,BFFFBV2,,1583318,6603291,CHTR 4.2 03/15/28,USD,1000,0.01,2000,4.2,3/15/2028,CHTR,1250000000,Corp,CALLABLE,SR SECURED,11/27/2017,11/27/2017,2,BBG00J2KQGM3,Bond,104.96
698676,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,161175BJ2,US161175BJ23,BD3JBT0,,1583318,6603291,CHTR 3.75 02/15/28,USD,1000,0.01,2000,3.75,2/15/2028,CHTR,999965000,Corp,CALLABLE,SR SECURED,11/27/2017,11/27/2017,2,BBG00J2KQ2M4,Bond,93.54
698693,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,98919VAA3,US98919VAA35,BLBQFB9,,328123,328123,ZAYO 4 03/01/27 144A,USD,1000,0.01,2000,4,3/1/2027,ZAYO,1477427000,Corp,CALLABLE,SR SECURED,3/9/2020,3/9/2020,2,BBG00RR3F3V7,Bond,90.26
698766,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,69120VAM3,US69120VAM37,BPDZ5Y5,,4362834,4362834,OCINCC 3.125 09/23/26 *,USD,1000,0.01,2000,3.125,9/23/2026,OCINCC,349999000,Corp,CALLABLE,SR UNSECURED,8/23/2022,8/23/2022,2,BBG018Z0B768,Bond,75.82
698774,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,,XS2332250708,BMV1N84,,3479480,4372911,OGN 2.875 04/30/28 REGS,EUR,1000,0.01,100000,2.875,4/30/2028,OGN,1250000000,Corp,CALLABLE,SR SECURED,4/22/2021,4/22/2021,2,BBG00ZXBR840,Bond,102.69
698898,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,29273RAR0,US29273RAR03,B5L3ZK7,,6498210,6498210,ET 6.5 02/01/42,USD,1000,0.01,2000,6.5,2/1/2042,ET,1000000000,Corp,CALLABLE,SR UNSECURED,1/17/2012,1/17/2012,2,BBG002D7QYK0,Bond,96.91
698937,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,29379VBN2,US29379VBN29,BF47Q58,,495851,1939781,EPD V5.25 08/16/77 E,USD,1000,0.01,2000,5.25,8/16/2077,EPD,1000000000,Corp,CALLABLE,COMPANY GUARNT,8/16/2017,8/16/2017,2,BBG00HDC6HX1,Bond,65.98
698966,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,548661EA1,US548661EA10,BMD2738,,5440187,5440187,LOW 2.625 04/01/31,USD,1000,0.01,2000,2.625,4/1/2031,LOW,1500000000,Corp,CALLABLE,SR UNSECURED,3/31/2021,3/31/2021,2,BBG00ZV9YVV8,Bond,71.59
698999,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,65342QAB8,US65342QAB86,BZ6CT29,,1109967,154,NEP 4.5 09/15/27 144A,USD,1000,0.01,2000,4.5,9/15/2027,NEP,550000000,Corp,CALLABLE,COMPANY GUARNT,9/25/2017,9/25/2017,2,BBG00HS30N31,Bond,99.56
699058,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,09261HAK3,US09261HAK32,BPLHNF0,,2540893,2540893,BCRED 3.25 03/15/27,USD,1000,0.01,2000,3.25,3/15/2027,BCRED,992240000,Corp,CALLABLE,SR UNSECURED,8/8/2022,8/8/2022,2,BBG018PWSKX2,Bond,101.34
699487,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,475795AD2,US475795AD24,BF4PGP2,,6393059,5446889,JELD 4.875 12/15/27 144A,USD,1000,0.01,2000,4.875,12/15/2027,JELD,400000000,Corp,CALLABLE,COMPANY GUARNT,12/14/2017,12/14/2017,2,BBG00JF0WBR2,Bond,90.78
699692,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,458140CA6,US458140CA64,BMFQ5F6,,1814985,1814985,INTC 4.15 08/05/32,USD,1000,0.01,2000,4.15,8/5/2032,INTC,1250000000,Corp,CALLABLE,SR UNSECURED,8/5/2022,8/5/2022,2,BBG0191Q6HV2,Bond,87.2
699751,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,49327V2C7,US49327V2C76,BMQ5002,,6400863,6351707,KEY 4.9 08/08/32 BKNT,USD,1000,0.01,250000,4.9,8/8/2032,KEY,750000000,Corp,AT MATURITY,SUBORDINATED,8/8/2022,8/8/2022,2,BBG019212GN1,Bond,102.98
699945,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,914906AV4,US914906AV42,BLBLP92,,4151120,11680,UVN 4.5 05/01/29 144A,USD,1000,0.01,2000,4.5,5/1/2029,UVN,1050000000,Corp,CALLABLE,SR SECURED,5/21/2021,5/21/2021,2,BBG010R0FLS5,Bond,80.22
699986,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,,USU1109MAW65,BMTVT88,,7024305,7024305,AVGO 3.137 11/15/35 REGS,USD,1000,0.01,2000,3.137,11/15/2035,AVGO,3249984000,Corp,CALLABLE,SR UNSECURED,9/30/2021,9/30/2021,2,BBG012QV9HY3,Bond,93.77
700099,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,12657NAA8,US12657NAA81,BM8H4Y8,,3476406,2092807,BLKCQP 5.5 06/15/31,USD,1000,0.01,250000,5.5,6/15/2031,BLKCQP,1400000000,Corp,CALLABLE,SR SECURED,6/4/2021,6/4/2021,2,BBG0116R0FH8,Bond,95.8
700135,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,071734AQ0,US071734AQ04,BNBTNV8,,4535988,4535988,BHCCN 11 09/30/28 144A,USD,1000,0.01,1000,11,9/30/2028,BHCCN,1774067000,Corp,AT MATURITY,SR SECURED,9/30/2022,9/30/2022,2,BBG019Q3N4H2,Bond,88.39
700216,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,009158BA3,US009158BA32,BMDWR49,,5493930,5493930,APD 2.8 05/15/50,USD,1000,0.01,2000,2.8,5/15/2050,APD,950000000,Corp,CALLABLE,SR UNSECURED,4/30/2020,4/30/2020,2,BBG00THWL2Q1,Bond,67.65
700338,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,337158AJ8,US337158AJ88,BL6FPZ5,,5856371,5442387,FHN 5.75 05/01/30 BKNT,USD,1000,0.01,250000,5.75,5/1/2030,FHN,450000000,Corp,CALLABLE,SUBORDINATED,4/27/2020,4/27/2020,2,BBG00TFTJTS2,Bond,87.76
700602,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,458140BR0,US458140BR09,BMD3K43,,1814985,1814985,INTC 3.9 03/25/30,USD,1000,0.01,2000,3.9,3/25/2030,INTC,1500000000,Corp,CALLABLE,SR UNSECURED,3/25/2020,3/25/2020,2,BBG00SNC4RK0,Bond,74.91
700617,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,61965RAA3,US61965RAA32,BF2BQ63,,4296182,289602,MSSCRK 7.5 01/15/26 144A,USD,1000,0.01,2000,7.5,1/15/2026,MSSCRK,679753000,Corp,CALLABLE,COMPANY GUARNT,1/18/2018,1/18/2018,2,BBG00JPZHQX1,Bond,64.52
700690,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,666807BU5,US666807BU55,BLC8C35,,2722216,2722216,NOC 5.25 05/01/50,USD,1000,0.01,2000,5.25,5/1/2050,NOC,1000000000,Corp,CALLABLE,SR UNSECURED,3/23/2020,3/23/2020,2,BBG00SMN2G23,Bond,71.81
700746,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,038522AQ1,US038522AQ17,BFWVB79,,5487114,3927043,ARMK 5 02/01/28 144A,USD,1000,0.01,2000,5,2/1/2028,ARMK,1150000000,Corp,CALLABLE,COMPANY GUARNT,1/18/2018,1/18/2018,2,BBG00JQ9M6Y5,Bond,63.92
701062,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,25746UDQ9,US25746UDQ94,BPQXMZ6,,5439910,5439910,D 4.85 08/15/52 B,USD,1000,0.01,2000,4.85,8/15/2052,D,600000000,Corp,CALLABLE,SR UNSECURED,8/19/2022,8/19/2022,2,BBG019442XF5,Bond,89.32
701162,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,363576AB5,US363576AB52,BNDQK38,,2447429,2447429,AJG 3.5 05/20/51,USD,1000,0.01,2000,3.5,5/20/2051,AJG,850000000,Corp,CALLABLE,SR UNSECURED,5/20/2021,5/20/2021,2,BBG0112HLQ23,Bond,75.54
701213,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,436440AM3,US436440AM32,BFNJ923,,4537320,4537320,HOLX 4.625 02/01/28 144A,USD,1000,0.01,2000,4.625,2/1/2028,HOLX,400000000,Corp,CALLABLE,COMPANY GUARNT,1/19/2018,1/19/2018,2,BBG00JRP7050,Bond,63.78
701302,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,68389XBV6,US68389XBV64,BM5JB13,,5440788,5440788,ORCL 2.95 04/01/30,USD,1000,0.01,2000,2.95,4/1/2030,ORCL,3249999900,Corp,CALLABLE,SR UNSECURED,4/1/2020,4/1/2020,2,BBG00SXGDGF0,Bond,85.06
701448,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,871829BN6,US871829BN62,BM5M5Q5,,2722490,2722490,SYY 6.6 04/01/50,USD,1000,0.01,2000,6.6,4/1/2050,SYY,1191877000,Corp,CALLABLE,COMPANY GUARNT,4/2/2020,4/2/2020,2,BBG00SXGF946,Bond,75.35
701474,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,18453HAD8,US18453HAD89,BNHS096,,5208188,5208188,CCO 7.5 06/01/29 144A,USD,1000,0.01,2000,7.5,6/1/2029,CCO,1050000000,Corp,CALLABLE,COMPANY GUARNT,6/1/2021,6/1/2021,2,BBG01136F7D3,Bond,60.07
701778,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,852234AP8,US852234AP86,BLD7383,,1485406,1485406,SQ 3.5 06/01/31,USD,1000,0.01,2000,3.5,6/1/2031,SQ,1000000000,Corp,CALLABLE,SR UNSECURED,5/20/2021,5/20/2021,2,BBG011372VM2,Bond,103.75
701792,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,77313LAA1,US77313LAA17,BP815Z9,,723709,3262312,RKTRM 2.875 10/15/26 144A,USD,1000,0.01,2000,2.875,10/15/2026,RKTRM,1150000000,Corp,CALLABLE,COMPANY GUARNT,10/5/2021,10/5/2021,2,BBG012NJQBN9,Bond,89.32
701909,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,,XS2391351454,BP0TWL6,,769601,4154977,SOLEIN 3.875 10/01/28 REGS,EUR,1000,0.01,100000,3.875,10/1/2028,SOLEIN,500000000,Corp,CALLABLE,SR SECURED,10/1/2021,10/1/2021,2,BBG012N0ZDY4,Bond,74.94
702071,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,84265VAG0,US84265VAG05,B8ZRND5,,24170,4546019,SCCO 5.25 11/08/42,USD,1000,0.01,2000,5.25,11/8/2042,SCCO,1200000000,Corp,AT MATURITY,SR UNSECURED,11/8/2012,11/8/2012,2,BBG003BMYPW4,Bond,90.21
702322,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,845467AS8,US845467AS85,BMDVV88,,3628122,3628122,SWN 5.375 03/15/30,USD,1000,0.01,2000,5.375,3/15/2030,SWN,1200000000,Corp,CALLABLE,COMPANY GUARNT,8/30/2021,8/30/2021,2,BBG01253S3J5,Bond,102.83
702339,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,04621WAE0,US04621WAE03,BMFZR13,,31107,3818286,AGO 3.6 09/15/51,USD,1000,0.01,2000,3.6,9/15/2051,AGO,400000000,Corp,CALLABLE,COMPANY GUARNT,8/20/2021,8/20/2021,2,BBG0125BXGL9,Bond,93.17
702391,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,44106MAX0,US44106MAX02,BZ3CYL6,,4305275,4305275,SVC 3.95 01/15/28,USD,1000,0.01,2000,3.95,1/15/2028,SVC,400000000,Corp,CALLABLE,SR UNSECURED,10/26/2017,10/26/2017,2,BBG00HZPQJY1,Bond,69.66
702432,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,708696BY4,US708696BY48,BF58H13,,607601,78018,FE 3.25 03/15/28 144A,USD,1000,0.01,2000,3.25,3/15/2028,FE,300000000,Corp,CALLABLE,SR UNSECURED,9/8/2017,9/8/2017,2,BBG00HMS3H14,Bond,104.71
702471,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,125137AC3,US125137AC31,BN96CG9,,5271792,5272040,CEC 6.75 05/01/26 144A,USD,1000,0.01,2000,6.75,5/1/2026,CEC,650000000,Corp,CALLABLE,SR SECURED,4/23/2021,4/23/2021,2,BBG00ZYWG0M2,Bond,82.02
702472,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,93710WAA3,US93710WAA36,BMZ1012,,4159211,3397882,WASMUL 5.75 04/15/26 144A,USD,1000,0.01,2000,5.75,4/15/2026,WASMUL,850000000,Corp,CALLABLE,SR SECURED,4/19/2021,4/19/2021,2,BBG00ZYWJN30,Bond,65.34
702536,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,55336VBN9,US55336VBN91,BMY8XS2,,2430885,2130402,MPLX 4.25 12/01/27,USD,1000,0.01,2000,4.25,12/1/2027,MPLX,731718000,Corp,CALLABLE,SR UNSECURED,5/20/2020,5/20/2020,2,BBG00TCB50B0,Bond,89.35
702661,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,161175CE2,US161175CE27,BN7G7R7,,1583318,6603291,CHTR 3.5 03/01/42,USD,1000,0.01,2000,3.5,3/1/2042,CHTR,1350000000,Corp,CALLABLE,SR SECURED,10/12/2021,10/12/2021,2,BBG012QCC853,Bond,80.54
702673,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,161175BV5,US161175BV50,BMCJ8Q0,,1583318,6603291,CHTR 3.7 04/01/51,USD,1000,0.01,2000,3.7,4/1/2051,CHTR,2050000000,Corp,CALLABLE,SR SECURED,4/17/2020,4/17/2020,2,BBG00T64VY20,Bond,76.53
702862,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,161175CG7,US161175CG74,BN7G7N3,,1583318,6603291,CHTR 3.95 06/30/62,USD,1000,0.01,2000,3.95,6/30/2062,CHTR,1400000000,Corp,CALLABLE,SR SECURED,10/12/2021,10/12/2021,2,BBG012QCC8D4,Bond,64.1
702895,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,62482BAA0,US62482BAA08,BMW4P42,,6210241,6210241,MEDIND 3.875 04/01/29 144A,USD,1000,0.01,2000,3.875,4/1/2029,MEDIND,4499999700,Corp,CALLABLE,SR SECURED,10/15/2021,10/15/2021,2,BBG012QCFXH2,Bond,66.98
702942,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,,XS2393236695,BN71761,,399,399,MCD 0.875 10/04/33 GMTN,EUR,1000,0.01,100000,0.875,10/4/2033,MCD,500000000,Corp,CALLABLE,SR UNSECURED,10/4/2021,10/4/2021,2,BBG012Q9D8Z6,Bond,100.53
702956,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,62482BAB8,US62482BAB80,BMWDGR9,,6210241,6210241,MEDIND 5.25 10/01/29 144A,USD,1000,0.01,2000,5.25,10/1/2029,MEDIND,2500000000,Corp,CALLABLE,SR UNSECURED,10/15/2021,10/15/2021,2,BBG012QCFXV6,Bond,92.8
703076,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,38141GYG3,US38141GYG36,BM9Y705,,4295252,4295252,GS V1.542 09/10/27,USD,1000,0.01,1000,1.542,9/10/2027,GS,2750000100,Corp,CALLABLE,SR UNSECURED,6/10/2021,6/10/2021,2,BBG011BZ1LZ0,Bond,86.67
703081,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,09261XAB8,US09261XAB82,BMZ6HG1,,1585389,1585389,BXSL 2.75 09/16/26,USD,1000,0.01,2000,2.75,9/16/2026,BXSL,699200000,Corp,CALLABLE,SR UNSECURED,7/6/2021,7/6/2021,2,BBG011BZFG04,Bond,61.62
703117,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,18453HAC0,US18453HAC07,BM9NG16,,5208188,5208188,CCO 7.75 04/15/28 144A,USD,1000,0.01,2000,7.75,4/15/2028,CCO,1000000000,Corp,CALLABLE,COMPANY GUARNT,2/17/2021,2/17/2021,2,BBG00Z3VPYW3,Bond,92.72
703123,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,037833EF3,US037833EF38,BKP9GX6,,5440741,5440741,AAPL 2.65 02/08/51,USD,1000,0.01,2000,2.65,2/8/2051,AAPL,3000000000,Corp,CALLABLE,SR UNSECURED,2/8/2021,2/8/2021,2,BBG00Z3VQ626,Bond,93.03
703149,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,853496AC1,US853496AC17,BDVPXC7,,5488235,1951804,BMCAUS 5 02/15/27 144A,USD,1000,0.01,2000,5,2/15/2027,BMCAUS,850000000,Corp,CALLABLE,SR UNSECURED,2/7/2017,2/7/2017,2,BBG00FXTXPM0,Bond,66.1
703275,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,00810GAC8,US00810GAC87,BMFGT10,,7087372,2063442,AETUNI 8.25 02/15/26 144A,USD,1000,0.01,2000,8.25,2/15/2026,AETUNI,750000000,Corp,CALLABLE,SR UNSECURED,2/2/2021,2/2/2021,2,BBG00Z17B3K4,Bond,62.75
703307,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,172967LD1,US172967LD18,BDDXTT8,,5440410,5440410,C V3.887 01/10/28,USD,1000,0.01,1000,3.887,1/10/2028,C,2750000100,Corp,CALLABLE,SR UNSECURED,1/10/2017,1/10/2017,2,BBG00FPL5PS1,Bond,82.38
703370,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,09951LAB9,US09951LAB99,BM9Y6N1,,2768276,3091545,BAH 4 07/01/29 144A,USD,1000,0.01,2000,4,7/1/2029,BAH,500000000,Corp,CALLABLE,COMPANY GUARNT,6/17/2021,6/17/2021,2,BBG011BYLBS1,Bond,104.67
703647,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,,XS2321427408,BNTHZZ2,,3925963,3925963,BAC V0.694 03/22/31 EMTN,EUR,1000,0.01,100000,0.694,3/22/2031,BAC,1500000000,Corp,CALLABLE,SR UNSECURED,3/22/2021,3/22/2021,2,BBG00ZN66SM1,Bond,67.31
703657,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,315289AA6,US315289AA69,BLGZL35,,447256,22324,FGP 5.375 04/01/26 144A,USD,1000,0.01,2000,5.375,4/1/2026,FGP,650000000,Corp,CALLABLE,SR UNSECURED,3/30/2021,3/30/2021,2,BBG00ZN7GTV6,Bond,72.45
703698,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,88732JAY4,US88732JAY47,B66BW80,,2081264,6603291,TWC 5.875 11/15/40,USD,1000,0.01,2000,5.875,11/15/2040,TWC,1200000000,Corp,CALLABLE,SR SECURED,11/15/2010,11/15/2010,2,BBG0018SB6V7,Bond,99.51
